1.600000000000000089e+00 2.016773170390742109e-01 1.561804316473095477e-01 1.097613310946142645e-01 8.277938212860749823e-02 9.439053822561216389e-02 1.071009295097693631e-01 1.044228658093282885e-01 1.003304282515571910e-01 1.026603309267066777e-01
1.700000000000000178e+00 -2.650886707756247573e-02 9.176860864800377715e-02 1.452926205860142483e-01 8.865656941567905125e-02 1.222478168907363133e-01 1.086234435122276770e-01 1.154009109253879561e-01 1.139236624020977251e-01 1.182940960578279382e-01
1.800000000000000044e+00 9.745806098946552254e-02 1.121484439372570641e-01 1.774880318500984544e-01 1.412474210761163196e-01 1.273265185402066291e-01 1.394833724872094893e-01 1.335420684817615056e-01 1.327879322131410855e-01 1.327820739444571796e-01
1.900000000000000133e+00 2.075162998702772821e-01 1.997450527153845079e-01 1.712404545803777600e-01 1.492915574179616012e-01 1.496232877868171052e-01 1.538044058360004129e-01 1.451667758852824841e-01 1.493579247022747414e-01 1.459103964801480857e-01
2.000000000000000000e+00 6.516044006054126647e-02 1.279034152477198649e-01 1.530852103550565391e-01 1.733422756965370959e-01 1.569816960770367975e-01 1.542476804585729278e-01 1.604830368730583157e-01 1.597010427756000717e-01 1.614944413099493881e-01
2.100000000000000089e+00 8.473300349768705941e-02 9.139074747559366996e-02 2.008838580562287146e-01 1.783479511635243653e-01 1.798855615731063395e-01 1.833767033366817956e-01 1.678807487785941577e-01 1.748812670387201729e-01 1.745805192351482515e-01
2.200000000000000178e+00 1.845598943732332797e-01 2.205365411979120505e-01 1.386123884292297381e-01 1.788077033520642789e-01 1.961417286902298052e-01 1.769187944094289255e-01 1.862652580727162666e-01 1.849598048579544074e-01 1.846521777820819832e-01
2.300000000000000266e+00 2.860171959664659092e-01 2.690371024988470472e-01 1.693154071322512111e-01 1.943063028171396756e-01 1.918316111866948948e-01 2.062345772104594022e-01 1.905582921369544658e-01 1.952716508412657981e-01 1.935637976517392278e-01
2.400000000000000355e+00 2.721183289359563329e-02 2.078488757096417228e-01 1.625053481610701789e-01 2.178580773241147739e-01 1.986804765690947105e-01 2.044595522551948541e-01 2.019934661637786399e-01 2.010644241290486245e-01 1.999337945753905388e-01
2.500000000000000000e+00 1.241558456289840184e-01 2.849666246961785054e-01 1.618071107246304430e-01 2.072249383244747778e-01 2.093341210296544852e-01 2.028078888213895870e-01 2.064528149677789803e-01 2.072263305906697495e-01 2.061443028749969930e-01
2.600000000000000089e+00 2.164994312792433984e-01 1.987601924058931824e-01 2.745830794476980530e-01 2.108953845774786950e-01 2.197386913307416978e-01 1.994184480069863541e-01 2.048480394962514384e-01 2.043405365626523029e-01 2.100728645445128495e-01
2.700000000000000178e+00 3.793960964784998113e-01 2.191623186770186027e-01 2.142311946595052696e-01 2.070276326314053339e-01 2.186764410284595117e-01 2.091016995927983124e-01 2.099139131341644926e-01 2.076584411745427128e-01 2.087500799541612828e-01
2.800000000000000266e+00 1.543975741669381674e-01 1.735996102975768118e-01 2.506150786761013327e-01 2.232707983235286964e-01 2.156817860715053714e-01 2.144088521849728257e-01 2.071617603511455019e-01 2.050321368012614498e-01 2.077179182714833094e-01
2.900000000000000355e+00 2.586583944369869048e-02 2.063096654853848744e-01 2.146788033979272481e-01 2.018585175181541180e-01 1.877535321599693163e-01 2.087688264314828401e-01 2.017213222820390117e-01 2.022114409587511819e-01 2.031926452290571949e-01
3.000000000000000000e+00 1.106171922304958199e-01 1.174661673940031598e-01 2.476335341325429096e-01 1.927247857110382656e-01 2.049316186541301765e-01 2.109304768681736497e-01 1.946513457665585978e-01 1.931020426076765772e-01 1.963944132964044742e-01
3.100000000000000089e+00 3.000703582035186834e-01 1.767612539480523659e-01 2.111642010361445554e-01 2.083456482659382103e-01 1.922617944686163260e-01 1.890559442009221436e-01 1.862941156595971370e-01 1.828767071830804669e-01 1.858620688966390599e-01
3.200000000000000178e+00 2.339892034392917763e-01 2.427066011352456143e-01 1.933591600680821254e-01 1.301778778102916090e-01 1.815553237384274210e-01 1.694171483073241835e-01 1.710163044942084876e-01 1.722599101145745604e-01 1.732658055172988654e-01
3.300000000000000266e+00 2.060969834242039056e-01 1.761413749788747762e-01 1.353622515884062294e-01 1.499369229223093680e-01 1.517830587532767173e-01 1.524265512031924563e-01 1.509342055097071533e-01 1.562895976137556042e-01 1.547114563950816035e-01
3.400000000000000355e+00 6.869600520600656346e-02 1.030549447320939366e-01 1.260806118283713806e-01 1.392549865263327247e-01 1.164175042916290731e-01 1.389325570503472107e-01 1.407011099030503753e-01 1.350297496379562201e-01 1.360017374126567535e-01
3.500000000000000000e+00 1.907493923584112905e-01 8.618366219924507299e-02 1.342538821112617686e-01 1.462318747972156108e-01 1.367565922723077698e-01 1.059909751913217235e-01 1.154388430304965768e-01 1.128990927502792341e-01 1.162616422624341839e-01
3.600000000000000089e+00 2.723186769719779798e-01 4.250354585606329338e-02 7.383654479588797059e-02 8.647010546764972994e-02 9.242038276010748621e-02 9.284131840249421064e-02 8.237412918606305812e-02 8.865300932277546397e-02 8.933233115613690989e-02
3.700000000000000178e+00 8.868057510793950216e-02 8.673570189464377411e-02 2.163574231167458839e-02 9.095824912571373599e-02 6.892353145404059300e-02 5.227210300267440268e-02 5.999140316368644504e-02 5.931156017855900714e-02 6.106493288123103491e-02
3.800000000000000266e+00 3.563517885397653184e-02 3.100505851317280487e-03 1.006454326372295677e-01 2.782727612080914542e-02 1.461700875769698232e-02 2.945437801690437354e-02 2.910833335470212543e-02 3.163601090188741111e-02 3.106513613238021804e-02
3.900000000000000355e+00 -2.948840615544458532e-01 -1.849329245905894509e-02 1.033803886768216822e-02 8.437828350401476579e-03 -1.669380254460635371e-02 -6.735715724794197508e-03 -2.868121918410463517e-03 -5.378569024693277516e-03 -2.420902811094990600e-03
4.000000000000000000e+00 -1.438283275335540401e-02 8.438549577327959794e-02 -2.434995995071960809e-02 -3.407284281318233299e-02 -3.123506243452261327e-02 -2.952547515811464879e-02 -4.096755927557716587e-02 -3.548780329742724782e-02 -3.775008639552387274e-02
4.100000000000000533e+00 -2.411240407776941985e-02 -6.391765227876294864e-02 -1.211614334249197927e-01 -7.716004647064206301e-02 -7.200666441449210531e-02 -8.146369919824385242e-02 -7.665020455124003929e-02 -7.663648895539450223e-02 -7.461728950219873036e-02
4.200000000000000178e+00 -1.213493821061277095e-01 -6.986380711988282588e-02 -1.216507871821841946e-01 -1.324972539075475186e-01 -1.150645107326538630e-01 -1.105115759720777385e-01 -1.176783745001595827e-01 -1.120963739128502945e-01 -1.124200650742481211e-01
4.299999999999999822e+00 -1.036887197387390547e-01 -2.640487850467951869e-01 -2.076566759325867983e-01 -1.654019871766826411e-01 -1.447950687471150355e-01 -1.521008438173027943e-01 -1.588405189497525682e-01 -1.569187802873590054e-01 -1.569928431919566381e-01
4.400000000000000355e+00 -1.516974055875230376e-01 -3.066739794261802432e-01 -2.382561823247728028e-01 -1.694906177408737613e-01 -2.101017949083211767e-01 -2.027047141049359846e-01 -1.969947525787639486e-01 -1.987170581050573814e-01 -1.996837972915716519e-01
4.500000000000000000e+00 -3.229234942898606131e-01 -2.516963901488704636e-01 -2.099087460314920384e-01 -2.471953939690629265e-01 -2.322355333514385944e-01 -2.399752151727878591e-01 -2.433430827775635019e-01 -2.452801873742999628e-01 -2.433227725760579718e-01
4.600000000000000533e+00 -4.219562851210630905e-01 -3.020970998153952314e-01 -2.558999008708324752e-01 -2.900801370070937302e-01 -2.959952472999929363e-01 -2.895577736961512105e-01 -2.878318174742242608e-01 -2.878548485551563618e-01 -2.905886360774639909e-01
4.700000000000000178e+00 -2.277577119569755282e-01 -3.544094331456071889e-01 -3.351769127347699606e-01 -3.360529937269428058e-01 -3.360873458550804882e-01 -3.315456023159695786e-01 -3.346318838243974580e-01 -3.359460694634436306e-01 -3.350263562998401223e-01
4.800000000000000711e+00 -3.001296477227518578e-01 -4.409390513203544359e-01 -3.905239860612556568e-01 -3.655577419414122731e-01 -3.711332082728749371e-01 -3.900102000184824114e-01 -3.823748336257314917e-01 -3.825553942130526797e-01 -3.817311183653113171e-01
4.900000000000000355e+00 -3.250505041118508243e-01 -3.148828020783264181e-01 -4.202736387568735688e-01 -4.486646370042369214e-01 -4.192826602119927304e-01 -4.203071070061167314e-01 -4.297131218348492210e-01 -4.313273621622701337e-01 -4.287917657987503350e-01
5.000000000000000000e+00 -4.339063237705502174e-01 -3.605715142922961691e-01 -4.862712679594298759e-01 -4.875032200408960237e-01 -4.624569588995106617e-01 -4.753664491971077433e-01 -4.798015742643147452e-01 -4.746479289447959049e-01 -4.761546366345976722e-01
5.100000000000000533e+00 -5.963580925033622471e-01 -6.328798618387422303e-01 -4.817529981589925292e-01 -5.259448549977456810e-01 -5.340895598451189663e-01 -5.217175126795383644e-01 -5.212171813434048895e-01 -5.249103450636959378e-01 -5.228333233909244759e-01
5.200000000000000178e+00 -6.261592466392180700e-01 -4.954596590402043921e-01 -5.520679780791882818e-01 -5.662557400130956431e-01 -5.717071742890126318e-01 -5.670520959313597453e-01 -5.656800593414403888e-01 -5.685162123038651760e-01 -5.690318696596127213e-01
5.300000000000000711e+00 -6.310661684078415767e-01 -5.925738952095037648e-01 -6.588867788238043088e-01 -6.040872867468584095e-01 -6.218208778981555440e-01 -6.211780837799949495e-01 -6.142739880542157360e-01 -6.138190960990270728e-01 -6.142877158655580816e-01
5.400000000000000355e+00 -8.166024773319067176e-01 -6.928663457103669820e-01 -6.894783269394063607e-01 -6.859084612778320045e-01 -6.527698041055157718e-01 -6.658920486004750172e-01 -6.596612215951166425e-01 -6.604814098585697346e-01 -6.583728444326051310e-01
5.500000000000000000e+00 -7.419829002097474424e-01 -7.402012260749457617e-01 -6.490961121565393954e-01 -7.007539969030252003e-01 -6.822534344519610716e-01 -6.923723001398740529e-01 -6.962112231598081014e-01 -6.973024930031893609e-01 -6.997920728307220894e-01
5.600000000000000533e+00 -6.704154318802186818e-01 -7.966511549965964445e-01 -7.272563252984132198e-01 -7.351338167508061350e-01 -7.371012907862622976e-01 -7.368008425662788685e-01 -7.415565384910391966e-01 -7.409248226217504119e-01 -7.432743665096731567e-01
5.700000000000000178e+00 -8.272933059584555160e-01 -7.261577591339479776e-01 -7.964168453920723589e-01 -7.724199280440160464e-01 -7.994017917059469402e-01 -7.793074478724384413e-01 -7.762539308716756015e-01 -7.831129983994017385e-01 -7.799421398517376591e-01
5.800000000000000711e+00 -5.984241988442781102e-01 -7.415669233982906672e-01 -8.397161479346197943e-01 -8.245498469483437676e-01 -8.296569792362817886e-01 -8.179894112300883924e-01 -8.187536753080957297e-01 -8.160938265138659720e-01 -8.177713623223630268e-01
5.900000000000000355e+00 -8.411031057473687955e-01 -8.622012471735421846e-01 -8.383310744786584001e-01 -8.274030497416990926e-01 -8.477503520063006670e-01 -8.556487336299936075e-01 -8.498867035706714201e-01 -8.517002655841769965e-01 -8.521427358975334210e-01
6.000000000000000000e+00 -9.228168625642229062e-01 -8.694218353979145109e-01 -8.956241557994231162e-01 -9.126709181535456183e-01 -8.693525502186557619e-01 -8.772004957669179426e-01 -8.820011420090080323e-01 -8.860659127272879632e-01 -8.863827409425644177e-01
6.100000000000000533e+00 -7.490880490254375745e-01 -9.524222760865080906e-01 -9.097742989054715679e-01 -9.073862931608219773e-01 -9.163398135374540843e-01 -9.157965224351387601e-01 -9.093431162430608561e-01 -9.149277263526232051e-01 -9.155650476327876763e-01
6.200000000000000178e+00 -7.667742023842574195e-01 -1.006266281776644345e+00 -9.083724781311086627e-01 -9.108962245165214133e-01 -9.391972857889459014e-01 -9.552203702158146292e-01 -9.424822382978504942e-01 -9.392933560134723026e-01 -9.411956777567286325e-01
6.300000000000000711e+00 -7.124992848887403696e-01 -1.026572249790191238e+00 -9.724422351545295440e-01 -9.754564441923483376e-01 -9.575037136695314643e-01 -9.637905339806983607e-01 -9.635957702626424259e-01 -9.638523903699085515e-01 -9.667660504180084491e-01
6.400000000000000355e+00 -9.309058093256170618e-01 -1.012698964865577977e+00 -9.841050150617369763e-01 -9.941138379707490369e-01 -9.734723694042654030e-01 -9.899709100804071626e-01 -9.905873591806183542e-01 -9.883135547045457381e-01 -9.876388002466822691e-01
6.500000000000000000e+00 -1.083556145600562015e+00 -1.024523401214629370e+00 -9.945522318859199018e-01 -1.013708478677355806e+00 -1.028926108276186246e+00 -1.014283498088901059e+00 -1.009638525144384458e+00 -1.006282760188267122e+00 -1.003637495623380449e+00
6.600000000000000533e+00 -9.198601228990141987e-01 -8.874136083459579494e-01 -1.019376531495282290e+00 -1.045863126148604660e+00 -1.020120008155263269e+00 -1.023535669296788075e+00 -1.022391417485753351e+00 -1.020264367874011313e+00 -1.020564073356271528e+00
6.700000000000000178e+00 -1.037843922759781101e+00 -1.062857554592629317e+00 -9.809021636476110695e-01 -1.024169621380018658e+00 -1.039303904834010917e+00 -1.028642813391953403e+00 -1.036487569298584210e+00 -1.033853993686354888e+00 -1.030831267244597171e+00
6.800000000000000711e+00 -1.216772280613456880e+00 -1.087095359881139700e+00 -9.558458179566486912e-01 -1.025763854577465661e+00 -1.038613266975940697e+00 -1.041894667953423115e+00 -1.041980903993130925e+00 -1.039675957462812050e+00 -1.041523170015994815e+00
6.900000000000000355e+00 -1.063819723901800796e+00 -1.103879410107526660e+00 -1.054660940595455232e+00 -1.037432209299431030e+00 -1.035818656844648133e+00 -1.041235871197287111e+00 -1.046911058653605675e+00 -1.047785164695911320e+00 -1.048684029435217102e+00
7.000000000000000000e+00 -1.192044346552075140e+00 -1.014071888429272317e+00 -1.082302470077604939e+00 -1.044556425308732273e+00 -1.041389527832710549e+00 -1.058855526186719631e+00 -1.050747416424044900e+00 -1.055729894775613742e+00 -1.050732816877910203e+00
7.100000000000000533e+00 -1.181633202808890504e+00 -1.030220876337538227e+00 -1.078419814480042316e+00 -1.057951403457135342e+00 -1.045529263497134709e+00 -1.056650558813397867e+00 -1.050472175522270346e+00 -1.052052120618463427e+00 -1.053006769506662499e+00
7.200000000000000178e+00 -1.137132078139925895e+00 -1.076795717900995708e+00 -1.106404106182170999e+00 -1.033616595252365711e+00 -1.056575500255006572e+00 -1.044624953964606640e+00 -1.050918538361026888e+00 -1.047692553247034031e+00 -1.050621405334943415e+00
7.300000000000000711e+00 -1.250579115210495695e+00 -1.050173988850217066e+00 -1.017072789102615227e+00 -1.032724697342339848e+00 -1.045587082005192459e+00 -1.039182710447460467e+00 -1.051515738773717512e+00 -1.043002318415965357e+00 -1.044568730173966786e+00
7.400000000000000355e+00 -1.018923560774621206e+00 -1.011746064825146174e+00 -1.047192434529181204e+00 -1.008079497063987251e+00 -1.032202762291646536e+00 -1.034233297756121717e+00 -1.041477836630716025e+00 -1.037735306655001910e+00 -1.038222458435092976e+00
7.500000000000000000e+00 -1.156518208010690607e+00 -1.033417539887174774e+00 -1.042586932884064455e+00 -1.039630953680842351e+00 -1.033400544347019778e+00 -1.040376725018682169e+00 -1.030732118995603797e+00 -1.028479732768910360e+00 -1.029481400711094841e+00
7.600000000000000533e+00 -1.166520782464305572e+00 -1.079229987403936386e+00 -1.080816826072442227e+00 -1.026946770375388285e+00 -1.016451767408190543e+00 -1.018449686332782766e+00 -1.011973957799527479e+00 -1.019550327310629667e+00 -1.018066034873803538e+00
7.700000000000000178e+00 -9.769384641068352693e-01 -9.592626926692148226e-01 -9.948519396440109741e-01 -1.041324206388585472e+00 -9.971557785945288632e-01 -1.011652035611023681e+00 -1.007377007808090807e+00 -1.003561946827457918e+00 -1.004391157067257012e+00
7.800000000000000711e+00 -8.994650055500623687e-01 -9.634876154280511695e-01 -9.574929653926376183e-01 -9.904767672092815722e-01 -9.914834282465624371e-01 -9.925723347633821358e-01 -9.857591984143713182e-01 -9.897600567599079691e-01 -9.916936525740630559e-01
7.900000000000000355e+00 -9.558824826004129749e-01 -9.915786119225642459e-01 -9.532181777234676190e-01 -9.536271300755292391e-01 -9.877045359898084520e-01 -9.720920435971233120e-01 -9.767557287220478557e-01 -9.742179355577675892e-01 -9.750236506996734498e-01
8.000000000000000000e+00 -1.044270377206802269e+00 -9.401007172557688252e-01 -9.924501923824752270e-01 -9.434851665559277345e-01 -9.435011941185511564e-01 -9.677240507281860138e-01 -9.559976689491506141e-01 -9.599567513131900265e-01 -9.590109283584682398e-01
8.099999999999999645e+00 -8.465128887279357306e-01 -9.437207444288456815e-01 -9.204558291419659977e-01 -9.253231092458013007e-01 -9.453431499005631178e-01 -9.426966911909433477e-01 -9.396707953001309788e-01 -9.410028447445195621e-01 -9.431359810671242627e-01
8.200000000000001066e+00 -1.042436399124631707e+00 -9.185080359608445155e-01 -9.069351436486337015e-01 -8.963284494372930622e-01 -9.148742438484636086e-01 -9.171691227117669820e-01 -9.227933176417504324e-01 -9.213963338695239091e-01 -9.236796821571003901e-01
8.300000000000000711e+00 -9.485230166933813489e-01 -8.973216896816944566e-01 -9.486222850151322383e-01 -9.163300494739154978e-01 -9.031613586018200079e-01 -9.029439151306191125e-01 -9.066601573342859544e-01 -9.055597924949351230e-01 -9.033747771404626592e-01
8.400000000000000355e+00 -8.817401669106794682e-01 -9.481075103427533124e-01 -8.779290792036618107e-01 -8.818051985236406987e-01 -8.882221463963814179e-01 -8.851631601134798411e-01 -8.886888275221277445e-01 -8.846742756689965903e-01 -8.869473342954214967e-01
8.500000000000000000e+00 -1.033630478159170085e+00 -9.149431488571634352e-01 -8.623453488244546827e-01 -8.721587206130188008e-01 -8.688219544687517670e-01 -8.727110549719973021e-01 -8.634512083237726454e-01 -8.702383833264235591e-01 -8.689907709397679536e-01
8.599999999999999645e+00 -7.814286689071537895e-01 -9.391609956659112690e-01 -8.214660959920595529e-01 -8.335760208375293523e-01 -8.493341016215311123e-01 -8.497902693401812035e-01 -8.476945200782923795e-01 -8.522465687460054617e-01 -8.536514583552866631e-01
8.700000000000001066e+00 -7.998500920065355624e-01 -8.506318728830185583e-01 -8.603016534257075243e-01 -8.613742251101169645e-01 -8.191649526769684275e-01 -8.413881547573541786e-01 -8.329845538814313333e-01 -8.366559867263642092e-01 -8.342886111098717361e-01
8.800000000000000711e+00 -7.852793551829831964e-01 -7.523558455208456675e-01 -8.230790303337102154e-01 -7.804114657827154744e-01 -8.448373039858486644e-01 -8.254661994198455588e-01 -8.187175323494003676e-01 -8.162565631389068210e-01 -8.203668507604147120e-01
8.900000000000000355e+00 -8.497508981211649992e-01 -7.082618303027687912e-01 -8.024608322536879168e-01 -7.853997439275040016e-01 -8.039529804669556245e-01 -7.960751930580978186e-01 -8.030105423377752460e-01 -8.051620833873716077e-01 -8.033629530417023545e-01
9.000000000000000000e+00 -6.511248950838021132e-01 -8.261332610331639792e-01 -7.401259857154226518e-01 -8.033030077701512894e-01 -7.778004815922457960e-01 -7.921182914441540213e-01 -7.936583601010372968e-01 -7.936153156891196936e-01 -7.929844242543867550e-01
9.099999999999999645e+00 -8.772489628219881652e-01 -7.587678983383266962e-01 -7.781938284618236112e-01 -8.051799224919655718e-01 -7.915548653497023190e-01 -7.878245738001955489e-01 -7.799912729266587075e-01 -7.787120266802359803e-01 -7.824997410304654899e-01
9.200000000000001066e+00 -7.279585220689801517e-01 -7.996840654865047249e-01 -8.028979846268038401e-01 -7.862195903009605580e-01 -7.721889940787605155e-01 -7.700850011586869437e-01 -7.717061175165927933e-01 -7.742962677101877800e-01 -7.702827859553319501e-01
9.300000000000000711e+00 -8.573673879526116925e-01 -8.085558742582595881e-01 -7.940202113622235602e-01 -7.509901415868859287e-01 -7.579131035481739831e-01 -7.614906075636295180e-01 -7.624255340164738382e-01 -7.638204256175108453e-01 -7.661298450905057456e-01
9.400000000000000355e+00 -7.440563736892773505e-01 -6.467603877869484430e-01 -7.694845051963425941e-01 -7.726686406349518865e-01 -7.584609391514629539e-01 -7.651064610429060275e-01 -7.658609255353403533e-01 -7.616346324412011093e-01 -7.617312598545226132e-01
9.500000000000000000e+00 -8.013826553019822718e-01 -6.592094197784538201e-01 -7.425394238460578666e-01 -7.406399928936490129e-01 -7.810990150540713106e-01 -7.637344980916919157e-01 -7.518910774984624013e-01 -7.582750513814393578e-01 -7.561193787394325794e-01
9.600000000000001421e+00 -7.869734838696108570e-01 -7.646908007879901215e-01 -8.124521019515267284e-01 -7.247288058499667951e-01 -7.477653065340620353e-01 -7.543310563151385262e-01 -7.598000015151263886e-01 -7.598837943857287280e-01 -7.570831179940801237e-01
9.700000000000001066e+00 -7.683774569114948383e-01 -7.951270519754274346e-01 -7.283866117724593359e-01 -7.609535087598419123e-01 -7.688163183341595319e-01 -7.535064576066398123e-01 -7.656488716062733735e-01 -7.609197066590510650e-01 -7.589391424191307411e-01
9.800000000000000711e+00 -7.906409664128811743e-01 -7.982522979407913333e-01 -7.916934813756126843e-01 -7.734823853325436538e-01 -7.602145312618144857e-01 -7.721142998668809598e-01 -7.656798787225798097e-01 -7.649223273512574250e-01 -7.658349315507579913e-01
9.900000000000000355e+00 -7.893578479343429377e-01 -8.776260611846086190e-01 -7.791570165076115995e-01 -8.058578286236228738e-01 -7.644849252029300990e-01 -7.756276379161672896e-01 -7.694381680090253139e-01 -7.771868216971328236e-01 -7.727097300620449083e-01
1.000000000000000000e+01 -6.335711963842718397e-01 -6.604197349979207265e-01 -8.044600565271484705e-01 -7.944701487628680336e-01 -7.845329215426343206e-01 -7.778260926194811020e-01 -7.846429377787494941e-01 -7.819620916591272231e-01 -7.840082461822329707e-01
